
Qf{x̱ʼe}‘mouth’,Af{g},Sf{tu},Qf{x̱ʼe}Af{g}Sf{tu},Qf{x̱ʼa}Af{k}Sf{tu}Df{d}Ff{z}If{i},Qf{x̱ʼa}Af{k}Sf{tu}Df{d}If{i},Qf{x̱ʼa}Af{k}Sf{tu}Ff{s}If{i},Qf{x̱ʼa}Af{k}Sf{tu}Df{d}Ef{a},Qf{x̱ʼa}Af{k}Sf{too}df{Ff{s}},Qf{x̱ʼa}Af{k}Sf{tu}Ff{s}Ef{a},Qf{x̱ʼa}Af{k}Sf{tu}If{w}Ef{a},Qf{x̱ʼa}Af{k}Sf{too},
Qf{ji}‘hand’,Af{g},Sf{tu},Qf{ji}Af{g}Sf{tu},Qf{ji}Af{k}Sf{tu}Df{d}Ff{z}If{i},Qf{ji}Af{k}Sf{tu}Df{d}If{i},Qf{ji}Af{k}Sf{tu}Ff{s}If{i},Qf{ji}Af{k}Sf{tu}Df{d}Ef{a},Qf{ji}Af{k}Sf{too}df{Ff{s}},Qf{ji}Af{k}Sf{tu}Ff{s}Ef{a},Qf{ji}Af{k}Sf{tu}If{w}Ef{a},Qf{ji}Af{k}Sf{too},
Qf{tu}‘inside’,Af{g},Sf{tu},Qf{tu}Af{g}Sf{tu},Qf{tu}Af{k}Sf{tu}Df{d}Ff{z}If{i},Qf{tu}Af{k}Sf{tu}Df{d}If{i},Qf{tu}Af{k}Sf{tu}Ff{s}If{i},Qf{tu}Af{k}Sf{tu}Df{d}Ef{a},Qf{tu}Af{k}Sf{too}df{Ff{s}},Qf{tu}Af{k}Sf{tu}Ff{s}Ef{a},Qf{tu}Af{k}Sf{tu}If{w}Ef{a},Qf{tu}Af{k}Sf{too},


—,Af{g},Sf{i},Af{g}Sf{i},Af{g}Sf{i}Df{d}Ff{z}If{i},Af{g}Sf{i}Df{d}If{i},Af{g}Sf{i}Ff{s}If{i},Af{g}Sf{i}Df{d}Ef{a},Af{g}Sf{ee}df{Ff{s}},Af{g}Sf{i}Ff{s}Ef{a},Af{g}Sf{i}If{y}Ef{a},Af{g}Sf{ee},
Qf{a}expletive,Af{g},Sf{i},Qf{a}Af{g}Sf{i},Qf{a}Af{g}Sf{i}Df{d}Ff{z}If{i},Qf{a}Af{g}Sf{i}Df{d}If{i},Qf{a}Af{g}Sf{i}Ff{s}If{i},Qf{a}Af{g}Sf{i}Df{d}Ef{a},Qf{a}Af{g}Sf{ee}df{Ff{s}},Qf{a}Af{g}Sf{i}Ff{s}Ef{a},Qf{a}Af{g}Sf{i}If{y}Ef{a},Qf{a}Af{g}Sf{ee},
Qf{ka}qualifier,Af{g},Sf{i},Qf{ka}Af{g}Sf{i},Qf{ka}Af{g}Sf{i}Df{d}Ff{z}If{i},Qf{ka}Af{g}Sf{i}Df{d}If{i},Qf{ka}Af{g}Sf{i}Ff{s}If{i},Qf{ka}Af{g}Sf{i}Df{d}Ef{a},Qf{ka}Af{g}Sf{ee}df{Ff{s}},Qf{ka}Af{g}Sf{i}Ff{s}Ef{a},Qf{ka}Af{g}Sf{i}If{y}Ef{a},Qf{ka}Af{g}Sf{ee},
Qf{x̱ʼe}‘mouth’,Af{g},Sf{i},Qf{x̱ʼe}Af{g}Sf{i},Qf{x̱ʼa}Af{g}Sf{i}Df{d}Ff{z}If{i},Qf{x̱ʼa}Af{g}Sf{i}Df{d}If{i},Qf{x̱ʼa}Af{g}Sf{i}Ff{s}If{i},Qf{x̱ʼa}Af{g}Sf{i}Df{d}Ef{a},Qf{x̱ʼa}Af{g}Sf{ee}df{Ff{s}},Qf{x̱ʼa}Af{g}Sf{i}Ff{s}Ef{a},Qf{x̱ʼa}Af{g}Sf{i}If{y}Ef{a},Qf{x̱ʼa}Af{g}Sf{ee},
Qf{ji}‘hand’,Af{g},Sf{i},Qf{ji}Af{g}Sf{i},Qf{ji}Af{g}Sf{i}Df{d}Ff{z}If{i},Qf{ji}Af{g}Sf{i}Df{d}If{i},Qf{ji}Af{g}Sf{i}Ff{s}If{i},Qf{ji}Af{g}Sf{i}Df{d}Ef{a},Qf{ji}Af{g}Sf{ee}df{Ff{s}},Qf{ji}Af{g}Sf{i}Ff{s}Ef{a},Qf{ji}Af{g}Sf{i}If{y}Ef{a},Qf{ji}Af{g}Sf{ee},
Qf{tu}‘inside’,Af{g},Sf{i},Qf{tu}Af{g}Sf{i},Qf{tu}Af{g}Sf{i}Df{d}Ff{z}If{i},Qf{tu}Af{g}Sf{i}Df{d}If{i},Qf{tu}Af{g}Sf{i}Ff{s}If{i},Qf{tu}Af{g}Sf{i}Df{d}Ef{a},Qf{tu}Af{g}Sf{ee}df{Ff{s}},Qf{tu}Af{g}Sf{i}Ff{s}Ef{a},Qf{tu}Af{g}Sf{i}If{y}Ef{a},Qf{tu}Af{g}Sf{ee},


—,Af{g},Sf{yi},Af{g}Sf{yi},Af{g}Ef{a}Sf{y}Df{d}Ff{z}If{i},Af{g}Ef{a}Sf{y}Df{d}If{i},Af{g}Ef{a}Sf{y}Ff{s}If{i},Af{g}Ef{a}Sf{y}Df{d}Ef{a},Af{g}Ef{a}Sf{yi}df{Ff{s}},Af{g}Ef{a}Sf{y}Ff{s}Ef{a},Af{g}Ef{a}Sf{yee}If{y},Af{g}Ef{a}Sf{y},
Qf{a}expletive,Af{g},Sf{yi},Qf{a}Af{g}Sf{yi},Qf{a}Af{g}Ef{a}Sf{y}Df{d}Ff{z}If{i},Qf{a}Af{g}Ef{a}Sf{y}Df{d}If{i},Qf{a}Af{g}Ef{a}Sf{y}Ff{s}If{i},Qf{a}Af{g}Ef{a}Sf{y}Df{d}Ef{a},Qf{a}Af{g}Ef{a}Sf{yi}df{Ff{s}},Qf{a}Af{g}Ef{a}Sf{y}Ff{s}Ef{a},Qf{a}Af{g}Ef{a}Sf{yee}If{y},Qf{a}Af{g}Ef{a}Sf{y},
Qf{ka}qualifier,Af{g},Sf{yi},Qf{ka}Af{g}Sf{yi},Qf{ka}Af{g}Ef{a}Sf{y}Df{d}Ff{z}If{i},Qf{ka}Af{g}Ef{a}Sf{y}Df{d}If{i},Qf{ka}Af{g}Ef{a}Sf{y}Ff{s}If{i},Qf{ka}Af{g}Ef{a}Sf{y}Df{d}Ef{a},Qf{ka}Af{g}Ef{a}Sf{yi}df{Ff{s}},Qf{ka}Af{g}Ef{a}Sf{y}Ff{s}Ef{a},Qf{ka}Af{g}Ef{a}Sf{yee}If{y},Qf{ka}Af{g}Ef{a}Sf{y},
Qf{x̱ʼe}‘mouth’,Af{g},Sf{yi},Qf{x̱ʼe}Af{g}Sf{yi},Qf{x̱ʼa}Af{g}Ef{a}Sf{y}Df{d}Ff{z}If{i},Qf{x̱ʼa}Af{g}Ef{a}Sf{y}Df{d}If{i},Qf{x̱ʼa}Af{g}Ef{a}Sf{y}Ff{s}If{i},Qf{x̱ʼa}Af{g}Ef{a}Sf{y}Df{d}Ef{a},Qf{x̱ʼa}Af{g}Ef{a}Sf{yi}df{Ff{s}},Qf{x̱ʼa}Af{g}Ef{a}Sf{y}Ff{s}Ef{a},Qf{x̱ʼa}Af{g}Ef{a}Sf{yee}If{y},Qf{x̱ʼa}Af{g}Ef{a}Sf{y},
Qf{ji}‘hand’,Af{g},Sf{yi},Qf{ji}Af{g}Sf{yi},Qf{ji}Af{g}Ef{a}Sf{y}Df{d}Ff{z}If{i},Qf{ji}Af{g}Ef{a}Sf{y}Df{d}If{i},Qf{ji}Af{g}Ef{a}Sf{y}Ff{s}If{i},Qf{ji}Af{g}Ef{a}Sf{y}Df{d}Ef{a},Qf{ji}Af{g}Ef{a}Sf{yi}df{Ff{s}},Qf{ji}Af{g}Ef{a}Sf{y}Ff{s}Ef{a},Qf{ji}Af{g}Ef{a}Sf{yee}If{y},Qf{ji}Af{g}Ef{a}Sf{y},
Qf{tu}‘inside’,Af{g},Sf{yi},Qf{tu}Af{g}Sf{yi},Qf{tu}Af{g}Ef{a}Sf{y}Df{d}Ff{z}If{i},Qf{tu}Af{g}Ef{a}Sf{y}Df{d}If{i},Qf{tu}Af{g}Ef{a}Sf{y}Ff{s}If{i},Qf{tu}Af{g}Ef{a}Sf{y}Df{d}Ef{a},Qf{tu}Af{g}Ef{a}Sf{yi}df{Ff{s}},Qf{tu}Af{g}Ef{a}Sf{y}Ff{s}Ef{a},Qf{tu}Af{g}Ef{a}Sf{yee}If{y},Qf{tu}Af{g}Ef{a}Sf{y},


—,Af{g},Sf{du},Af{g}Sf{du},Af{g}Ef{a}Sf{du}Df{d}Ff{z}If{i},⁎,⁎,⁎,Af{g}Ef{a}Sf{du}df{Ff{s}},⁎,Af{g}Ef{a}Sf{du}If{w}Ef{a},Af{g}Ef{a}Sf{du},
Qf{a}expletive,Af{g},Sf{du},Qf{a}Af{g}Sf{du},Qf{a}Af{k}Sf{du}Df{d}Ff{z}If{i},⁎,⁎,⁎,Qf{a}Af{k}Sf{du}df{Ff{s}},⁎,Qf{a}Af{k}Sf{du}If{w}Ef{a},Qf{a}Af{k}Sf{du},
Qf{ka}qualifier,Af{g},Sf{du},Qf{ka}Af{g}Sf{du},Qf{ka}Af{k}Sf{du}Df{d}Ff{z}If{i},⁎,⁎,⁎,Qf{ka}Af{k}Sf{du}df{Ff{s}},⁎,Qf{ka}Af{k}Sf{du}If{w}Ef{a},Qf{ka}Af{k}Sf{du},
Qf{x̱ʼe}‘mouth’,Af{g},Sf{du},Qf{x̱ʼe}Af{g}Sf{du},Qf{x̱ʼa}Af{k}Sf{du}Df{d}Ff{z}If{i},⁎,⁎,⁎,Qf{x̱ʼa}Af{k}Sf{du}df{Ff{s}},⁎,Qf{x̱ʼa}Af{k}Sf{du}If{w}Ef{a},Qf{x̱ʼa}Af{k}Sf{du},
Qf{ji}‘hand’,Af{g},Sf{du},Qf{ji}Af{g}Sf{du},Qf{ji}Af{k}Sf{du}Df{d}Ff{z}If{i},⁎,⁎,⁎,Qf{ji}Af{k}Sf{du}df{Ff{s}},⁎,Qf{ji}Af{k}Sf{du}If{w}Ef{a},Qf{ji}Af{k}Sf{du},
Qf{tu}‘inside’,Af{g},Sf{du},Qf{tu}Af{g}Sf{du},Qf{tu}Af{k}Sf{du}Df{d}Ff{z}If{i},⁎,⁎,⁎,Qf{tu}Af{k}Sf{du}df{Ff{s}},⁎,Qf{tu}Af{k}Sf{du}If{w}Ef{a},Qf{tu}Af{k}Sf{du},


—,Rf{u}Af{g},—,Rf{u}Af{g},Af{g}Rf{o}Ef{o}Df{d}Ff{z}If{i},Af{g}Rf{o}Ef{o}Df{d}If{i},Af{g}Rf{o}Ef{o}Ff{s}If{i},Af{g}Rf{o}Ef{o}Df{d}Ef{a},Af{g}Rf{o}Ef{o}df{Ff{s}},Af{g}Rf{o}Ef{o}Ff{s},Af{g}Rf{o}Ef{o}If{w}Ef{a},Af{g}Rf{o}Ef{o},
Qf{a}arg./expl.,Rf{u}Af{g},—,Qf{a}Rf{u}Af{g},Qf{a}Af{g}Rf{o}Ef{o}Df{d}Ff{z}If{i},Qf{a}Af{g}Rf{o}Ef{o}Df{d}If{i},Qf{a}Af{g}Rf{o}Ef{o}Ff{s}If{i},Qf{a}Af{g}Rf{o}Ef{o}Df{d}Ef{a},Qf{a}Af{g}Rf{o}Ef{o}df{Ff{s}},Qf{a}Af{g}Rf{o}Ef{o}Ff{s},Qf{a}Af{g}Rf{o}Ef{o}If{w}Ef{a},Qf{a}Af{g}Rf{o}Ef{o},
Qf{ka}qualifier,Rf{u}Af{g},—,Qf{ka}Rf{u}Af{g},Qf{ka}Af{g}Rf{o}Ef{o}Df{d}Ff{z}If{i},Qf{ka}Af{g}Rf{o}Ef{o}Df{d}If{i},Qf{ka}Af{g}Rf{o}Ef{o}Ff{s}If{i},Qf{ka}Af{g}Rf{o}Ef{o}Df{d}Ef{a},Qf{ka}Af{g}Rf{o}Ef{o}df{Ff{s}},Qf{ka}Af{g}Rf{o}Ef{o}Ff{s},Qf{ka}Af{g}Rf{o}Ef{o}If{w}Ef{a},Qf{ka}Af{g}Rf{o}Ef{o},
,,,,Qf{ka}Af{k}Rf{w}Df{d}Ff{z}If{i},Qf{ka}Af{k}Rf{w}Df{d}If{i},Qf{ka}Af{k}Rf{w}Ff{s}If{i},Qf{ka}Af{k}Rf{w}Df{d}Ef{a},,,,,
Qf{x̱ʼe}‘mouth’,Rf{u}Af{g},—,Qf{x̱ʼe}Rf{u}Af{g},Qf{x̱ʼa}Af{g}Rf{o}Ef{o}Df{d}Ff{z}If{i},Qf{x̱ʼa}Af{g}Rf{o}Ef{o}Df{d}If{i},Qf{x̱ʼa}Af{g}Rf{o}Ef{o}Ff{s}If{i},Qf{x̱ʼa}Af{g}Rf{o}Ef{o}Df{d}Ef{a},Qf{x̱ʼa}Af{g}Rf{o}Ef{o}df{Ff{s}},Qf{x̱ʼa}Af{g}Rf{o}Ef{o}Ff{s},Qf{x̱ʼa}Af{g}Rf{o}Ef{o}If{w}Ef{a},Qf{x̱ʼa}Af{g}Rf{o}Ef{o},
Qf{ji}‘hand’,Rf{u}Af{g},—,Qf{ji}Rf{u}Af{g},Qf{ji}Af{g}Rf{o}Ef{o}Df{d}Ff{z}If{i},Qf{ji}Af{g}Rf{o}Ef{o}Df{d}If{i},Qf{ji}Af{g}Rf{o}Ef{o}Ff{s}If{i},Qf{ji}Af{g}Rf{o}Ef{o}Df{d}Ef{a},Qf{ji}Af{g}Rf{o}Ef{o}df{Ff{s}},Qf{ji}Af{g}Rf{o}Ef{o}Ff{s},Qf{ji}Af{g}Rf{o}Ef{o}If{w}Ef{a},Qf{ji}Af{g}Rf{o}Ef{o},
Qf{tu}‘inside’,Rf{u}Af{g},—,Qf{tu}Rf{u}Af{g},Qf{tu}Af{g}Rf{o}Ef{o}Df{d}Ff{z}If{i},Qf{tu}Af{g}Rf{o}Ef{o}Df{d}If{i},Qf{tu}Af{g}Rf{o}Ef{o}Ff{s}If{i},Qf{tu}Af{g}Rf{o}Ef{o}Df{d}Ef{a},Qf{tu}Af{g}Rf{o}Ef{o}df{Ff{s}},Qf{tu}Af{g}Rf{o}Ef{o}Ff{s},Qf{tu}Af{g}Rf{o}Ef{o}If{w}Ef{a},Qf{tu}Af{g}Rf{o}Ef{o},


—,Rf{u}Af{g},Sf{x̱},Rf{u}Af{g}Sf{x̱},Af{g}Rf{o}Ef{o}Sf{x̱}Df{d}Ff{z}If{i},Af{g}Rf{o}Ef{o}Sf{x̱}Df{d}If{i},Af{g}Rf{o}Ef{o}Sf{x̱}Ff{s}If{i},Af{g}Rf{o}Ef{o}Sf{x̱}Df{d}Ef{a},Af{g}Rf{o}Ef{o}Sf{x̱}Ef{a}df{Ff{s}},Af{g}Rf{o}Ef{o}Sf{x̱}Ff{s}Ef{a},Af{g}Rf{o}Ef{o}Sf{x̱}Ef{a}If{a},Af{g}Rf{o}Ef{o}Sf{x̱}Ef{a},
Qf{a}expletive,Rf{u}Af{g},Sf{x̱},Qf{a}Rf{u}Af{g}Sf{x̱},Qf{a}Af{g}Rf{o}Ef{o}Sf{x̱}Df{d}Ff{z}If{i},Qf{a}Af{g}Rf{o}Ef{o}Sf{x̱}Df{d}If{i},Qf{a}Af{g}Rf{o}Ef{o}Sf{x̱}Ff{s}If{i},Qf{a}Af{g}Rf{o}Ef{o}Sf{x̱}Df{d}Ef{a},Qf{a}Af{k}Rf{w}Sf{x̱}Ef{a}df{Ff{s}},Qf{a}Af{g}Rf{o}Ef{o}Sf{x̱}Ff{s}Ef{a},Qf{a}Af{k}Rf{w}Sf{x̱}Ef{a}If{a},Qf{a}Af{k}Rf{w}Sf{x̱}Ef{a},
Qf{ka}qualifier,Rf{u}Af{g},Sf{x̱},Qf{ka}Rf{u}Af{g}Sf{x̱},Qf{ka}Af{g}Rf{o}Ef{o}Sf{x̱}Df{d}Ff{z}If{i},Qf{ka}Af{g}Rf{o}Ef{o}Sf{x̱}Df{d}If{i},Qf{ka}Af{g}Rf{o}Ef{o}Sf{x̱}Ff{s}If{i},Qf{ka}Af{g}Rf{o}Ef{o}Sf{x̱}Df{d}Ef{a},Qf{ka}Af{k}Rf{w}Sf{x̱}Ef{a}df{Ff{s}},Qf{ka}Af{g}Rf{o}Ef{o}Sf{x̱}Ff{s}Ef{a},Qf{ka}Af{k}Rf{w}Sf{x̱}Ef{a}If{a},Qf{ka}Af{k}Rf{w}Sf{x̱}Ef{a},
Qf{x̱ʼe}‘mouth’,Rf{u}Af{g},Sf{x̱},Qf{x̱ʼe}Rf{u}Af{g}Sf{x̱},Qf{x̱ʼa}Af{g}Rf{o}Ef{o}Sf{x̱}Df{d}Ff{z}If{i},Qf{x̱ʼa}Af{g}Rf{o}Ef{o}Sf{x̱}Df{d}If{i},Qf{x̱ʼa}Af{g}Rf{o}Ef{o}Sf{x̱}Ff{s}If{i},Qf{x̱ʼa}Af{g}Rf{o}Ef{o}Sf{x̱}Df{d}Ef{a},Qf{x̱ʼa}Af{k}Rf{w}Sf{x̱}Ef{a}df{Ff{s}},Qf{x̱ʼa}Af{g}Rf{o}Ef{o}Sf{x̱}Ff{s}Ef{a},Qf{x̱ʼa}Af{k}Rf{w}Sf{x̱}Ef{a}If{a},Qf{x̱ʼa}Af{k}Rf{w}Sf{x̱}Ef{a},
Qf{ji}‘hand’,Rf{u}Af{g},Sf{x̱},Qf{ji}Rf{u}Af{g}Sf{x̱},Qf{ji}Af{g}Rf{o}Ef{o}Sf{x̱}Df{d}Ff{z}If{i},Qf{ji}Af{g}Rf{o}Ef{o}Sf{x̱}Df{d}If{i},Qf{ji}Af{g}Rf{o}Ef{o}Sf{x̱}Ff{s}If{i},Qf{ji}Af{g}Rf{o}Ef{o}Sf{x̱}Df{d}Ef{a},Qf{ji}Af{k}Rf{w}Sf{x̱}Ef{a}df{Ff{s}},Qf{ji}Af{g}Rf{o}Ef{o}Sf{x̱}Ff{s}Ef{a},Qf{ji}Af{k}Rf{w}Sf{x̱}Ef{a}If{a},Qf{ji}Af{k}Rf{w}Sf{x̱}Ef{a},
Qf{tu}‘inside’,Rf{u}Af{g},Sf{x̱},Qf{tu}Rf{u}Af{g}Sf{x̱},Qf{tu}Af{g}Rf{o}Ef{o}Sf{x̱}Df{d}Ff{z}If{i},Qf{tu}Af{g}Rf{o}Ef{o}Sf{x̱}Df{d}If{i},Qf{tu}Af{g}Rf{o}Ef{o}Sf{x̱}Ff{s}If{i},Qf{tu}Af{g}Rf{o}Ef{o}Sf{x̱}Df{d}Ef{a},Qf{tu}Af{k}Rf{w}Sf{x̱}Ef{a}df{Ff{s}},Qf{tu}Af{g}Rf{o}Ef{o}Sf{x̱}Ff{s}Ef{a},Qf{tu}Af{k}Rf{w}Sf{x̱}Ef{a}If{a},Qf{tu}Af{k}Rf{w}Sf{x̱}Ef{a},


—,Rf{u}Af{g},Sf{tu},Rf{u}Af{g}Sf{tu},Af{g}Ef{a}Sf{tu}Df{d}Ff{z}If{i},Af{g}Ef{a}Sf{tu}Df{d}If{i},Af{g}Ef{a}Sf{tu}Ff{s}If{i},Af{g}Ef{a}Sf{tu}Df{d}Ef{a},Af{g}Ef{a}Sf{too}df{Ff{s}},Af{g}Ef{a}Sf{tu}Ff{s}Ef{a},Af{g}Ef{a}Sf{tu}If{w}Ef{a},Af{g}Ef{a}Sf{too},
