
—,Af{wu},Sf{i},Af{wu}Sf{i},Af{y}Sf{i}Df{d}Ff{z}If{i},Af{y}Sf{i}Df{d}If{i},Af{y}Sf{i}Ff{s}If{i},Af{y}Sf{i}Df{d}Ef{a},Af{y}Sf{i}df{Ff{s}},Af{y}Sf{i}Ff{s}Ef{a},Af{y}Sf{e}If{e},Af{y}Sf{i},
—,Af{u},Sf{i},Qf{u}Sf{i},,,,,,,af{Sf{i}}If{y}Ef{a},,
,,,,,,,,,,Af{e}Sf{e}If{y}Ef{a},,
Qf{a}expletive,Af{wu},Sf{i},Qf{a}Af{wu}Sf{i},Qf{a}af{Sf{y}Sf{}}Df{d}Ff{z}If{i},Qf{a}af{Sf{y}Sf{}}Df{d}If{i},Qf{a}af{Sf{y}Sf{}}Ff{s}If{i},Qf{a}af{Sf{y}Sf{}}Df{d}Ef{a},Qf{a}Af{y}Sf{i}df{Ff{s}},Qf{a}af{Sf{y}Sf{}}Ff{s}Ef{a},Qf{}Af{e}Sf{e}If{y}Ef{a},Qf{a}Af{y}Sf{i},
Qf{ka}qualifier,Af{wu},Sf{i},Qf{ka}Af{wu}Sf{i},Qf{ka}af{Sf{y}Sf{}}Df{d}Ff{z}If{i},Qf{ka}af{Sf{y}Sf{}}Df{d}If{i},Qf{ka}af{Sf{y}Sf{}}Ff{s}If{i},Qf{ka}af{Sf{y}Sf{}}Df{d}Ef{a},Qf{ka}Af{y}Sf{i}df{Ff{s}},Qf{ka}af{Sf{y}Sf{}}Ff{s}Ef{a},Qf{k}Af{e}Sf{e}If{y}Ef{a},Qf{ka}Af{y}Sf{i},
Qf{x̱ʼe}‘mouth’,Af{wu},Sf{i},Qf{x̱ʼe}Af{wu}Sf{i},Qf{x̱ʼa}af{Sf{y}Sf{}}Df{d}Ff{z}If{i},Qf{x̱ʼa}af{Sf{y}Sf{}}Df{d}If{i},Qf{x̱ʼa}af{Sf{y}Sf{}}Ff{s}If{i},Qf{x̱ʼa}af{Sf{y}Sf{}}Df{d}Ef{a},Qf{x̱ʼa}Af{y}Sf{i}df{Ff{s}},Qf{x̱ʼa}af{Sf{y}Sf{}}Ff{s}Ef{a},Qf{x̱ʼ}Af{e}Sf{e}If{y}Ef{a},Qf{x̱ʼa}Af{y}Sf{i},
Qf{ji}‘hand’,Af{wu},Sf{i},Qf{ji}Af{wu}Sf{i},Qf{ji}af{Sf{y}Sf{}}Df{d}Ff{z}If{i},Qf{ji}af{Sf{y}Sf{}}Df{d}If{i},Qf{ji}af{Sf{y}Sf{}}Ff{s}If{i},Qf{ji}af{Sf{y}Sf{}}Df{d}Ef{a},Qf{ji}Af{y}Sf{i}df{Ff{s}},Qf{ji}af{Sf{y}Sf{}}Ff{s}Ef{a},Qf{j}Af{e}Sf{e}If{y}Ef{a},Qf{ji}Af{y}Sf{i},
Qf{tu}‘inside’,Af{wu},Sf{i},Qf{tu}Af{wu}Sf{i},Qf{tu}af{Sf{y}Sf{}}Df{d}Ff{z}If{i},Qf{tu}af{Sf{y}Sf{}}Df{d}If{i},Qf{tu}af{Sf{y}Sf{}}Ff{s}If{i},Qf{tu}af{Sf{y}Sf{}}Df{d}Ef{a},Qf{tu}Af{y}Sf{i}df{Ff{s}},Qf{tu}af{Sf{y}Sf{}}Ff{s}Ef{a},Qf{t}Af{e}Sf{e}If{y}Ef{a},Qf{tu}Af{y}Sf{i},


—,Af{wu},Sf{yi},Af{wu}Sf{yi},Af{ye}Sf{ey}Df{d}Ff{z}If{i},Af{ye}Sf{ey}Df{d}If{i},Af{ye}Sf{ey}Ff{s}If{i},Af{ye}Sf{ey}Df{d}Ef{a},Af{ye}Sf{ey}df{Ff{s}},Af{ye}Sf{ey}Ff{s}Ef{a},Af{ye}Sf{e}If{y},Af{ye}Sf{ey},
Qf{a}expletive,Af{wu},Sf{yi},Qf{a}Af{wu}Sf{yi},Qf{a}Af{ye}Sf{ey}Df{d}Ff{z}If{i},Qf{a}Af{ye}Sf{ey}Df{d}If{i},Qf{a}Af{ye}Sf{ey}Ff{s}If{i},Qf{a}Af{ye}Sf{ey}Df{d}Ef{a},Qf{a}Af{ye}Sf{ey}df{Ff{s}},Qf{a}Af{ye}Sf{ey}Ff{s}Ef{a},Qf{a}Af{ye}Sf{e}If{y},Qf{a}Af{ye}Sf{ey},
Qf{ka}qualifier,Af{wu},Sf{yi},Qf{ka}Af{wu}Sf{yi},Qf{ka}Af{ye}Sf{ey}Df{d}Ff{z}If{i},Qf{ka}Af{ye}Sf{ey}Df{d}If{i},Qf{ka}Af{ye}Sf{ey}Ff{s}If{i},Qf{ka}Af{ye}Sf{ey}Df{d}Ef{a},Qf{ka}Af{ye}Sf{ey}df{Ff{s}},Qf{ka}Af{ye}Sf{ey}Ff{s}Ef{a},Qf{ka}Af{ye}Sf{e}If{y},Qf{ka}Af{ye}Sf{ey},
Qf{x̱ʼe}‘mouth’,Af{wu},Sf{yi},Qf{x̱ʼe}Af{wu}Sf{yi},Qf{x̱ʼa}Af{ye}Sf{ey}Df{d}Ff{z}If{i},Qf{x̱ʼa}Af{ye}Sf{ey}Df{d}If{i},Qf{x̱ʼa}Af{ye}Sf{ey}Ff{s}If{i},Qf{x̱ʼa}Af{ye}Sf{ey}Df{d}Ef{a},Qf{x̱ʼa}Af{ye}Sf{ey}df{Ff{s}},Qf{x̱ʼa}Af{ye}Sf{ey}Ff{s}Ef{a},Qf{x̱ʼa}Af{ye}Sf{e}If{y},Qf{x̱ʼa}Af{ye}Sf{ey},
Qf{ji}‘inside’,Af{wu},Sf{yi},Qf{ji}Af{wu}Sf{yi},Qf{ji}Af{ye}Sf{ey}Df{d}Ff{z}If{i},Qf{ji}Af{ye}Sf{ey}Df{d}If{i},Qf{ji}Af{ye}Sf{ey}Ff{s}If{i},Qf{ji}Af{ye}Sf{ey}Df{d}Ef{a},Qf{ji}Af{ye}Sf{ey}df{Ff{s}},Qf{ji}Af{ye}Sf{ey}Ff{s}Ef{a},Qf{ji}Af{ye}Sf{e}If{y},Qf{ji}Af{ye}Sf{ey},
Qf{tu}‘inside’,Af{wu},Sf{yi},Qf{tu}Af{wu}Sf{yi},Qf{tu}Af{ye}Sf{ey}Df{d}Ff{z}If{i},Qf{tu}Af{ye}Sf{ey}Df{d}If{i},Qf{tu}Af{ye}Sf{ey}Ff{s}If{i},Qf{tu}Af{ye}Sf{ey}Df{d}Ef{a},Qf{tu}Af{ye}Sf{ey}df{Ff{s}},Qf{tu}Af{ye}Sf{ey}Ff{s}Ef{a},Qf{tu}Af{ye}Sf{e}If{y},Qf{tu}Af{ye}Sf{ey},


—,Af{wu},Sf{du},Af{wu}Sf{du},Af{wu}Sf{du}Df{d}Ff{z}If{i},⁎,⁎,⁎,Af{wu}Sf{du}df{Ff{s}},⁎,Af{wu}Sf{du}If{w}Ef{a},Af{wu}Sf{du},
Qf{a}expletive,Af{wu},Sf{du},Qf{a}Af{wu}Sf{du},Qf{a}Af{m}Sf{du}Df{d}Ff{z}If{i},⁎,⁎,⁎,Qf{a}Af{m}Sf{du}df{Ff{s}},⁎,Qf{a}Af{m}Sf{du}If{w}Ef{a},Qf{a}Af{m}Sf{du},
Qf{ka}qualifier,Af{wu},Sf{du},Qf{ka}Af{wu}Sf{du},Qf{ka}Af{m}Sf{du}Df{d}Ff{z}If{i},⁎,⁎,⁎,Qf{ka}Af{m}Sf{du}df{Ff{s}},⁎,Qf{ka}Af{m}Sf{du}If{w}Ef{a},Qf{ka}Af{m}Sf{du},
Qf{x̱ʼe}‘mouth’,Af{wu},Sf{du},Qf{x̱ʼe}Af{wu}Sf{du},Qf{x̱ʼa}Af{m}Sf{du}Df{d}Ff{z}If{i},⁎,⁎,⁎,Qf{x̱ʼa}Af{m}Sf{du}df{Ff{s}},⁎,Qf{x̱ʼa}Af{m}Sf{du}If{w}Ef{a},Qf{x̱ʼa}Af{m}Sf{du},
Qf{ji}‘hand’,Af{wu},Sf{du},Qf{ji}Af{wu}Sf{du},Qf{ji}Af{m}Sf{du}Df{d}Ff{z}If{i},⁎,⁎,⁎,Qf{ji}Af{m}Sf{du}df{Ff{s}},⁎,Qf{ji}Af{m}Sf{du}If{w}Ef{a},Qf{ji}Af{m}Sf{du},
Qf{tu}‘inside’,Af{wu},Sf{du},Qf{tu}Af{wu}Sf{du},Qf{tu}Af{m}Sf{du}Df{d}Ff{z}If{i},⁎,⁎,⁎,Qf{tu}Af{m}Sf{du}df{Ff{s}},⁎,Qf{tu}Af{m}Sf{du}If{w}Ef{a},Qf{tu}Af{m}Sf{du},

