
—,Af{n},Sf{tu},Af{n}Sf{tu},Af{n}Ef{a}Sf{tu}Df{d}Ff{z}If{i},Af{n}Ef{a}Sf{tu}Df{d}If{i},Af{n}Ef{a}Sf{tu}Ff{s}If{i},Af{n}Ef{a}Sf{tu}Df{d}Ef{a},Af{n}Ef{a}Sf{too}df{Ff{s}},Af{n}Ef{a}Sf{tu}Ff{s}Ef{a},Af{n}Ef{a}Sf{tu}If{w}Ef{a},Af{n}Ef{a}Sf{too},
Qf{a}expletive,Af{n},Sf{tu},Qf{a}Af{n}Sf{tu},Qf{a}Af{n}Sf{tu}Df{d}Ff{z}If{i},Qf{a}Af{n}Sf{tu}Df{d}If{i},Qf{a}Af{n}Sf{tu}Ff{s}If{i},Qf{a}Af{n}Sf{tu}Df{d}Ef{a},Qf{a}Af{n}Sf{too}df{Ff{s}},Qf{a}Af{n}Sf{tu}Ff{s}Ef{a},Qf{a}Af{n}Sf{tu}If{w}Ef{a},Qf{a}Af{n}Sf{too},
Qf{ka}qualifier,Af{n},Sf{tu},Qf{ka}Af{n}Sf{tu},Qf{ka}Af{n}Sf{tu}Df{d}Ff{z}If{i},Qf{ka}Af{n}Sf{tu}Df{d}If{i},Qf{ka}Af{n}Sf{tu}Ff{s}If{i},Qf{ka}Af{n}Sf{tu}Df{d}Ef{a},Qf{ka}Af{n}Sf{too}df{Ff{s}},Qf{ka}Af{n}Sf{tu}Ff{s}Ef{a},Qf{ka}Af{n}Sf{tu}If{w}Ef{a},Qf{ka}Af{n}Sf{too},
Qf{x̱ʼe}‘mouth’,Af{n},Sf{tu},Qf{x̱ʼe}Af{n}Sf{tu},Qf{x̱ʼa}Af{n}Sf{tu}Df{d}Ff{z}If{i},Qf{x̱ʼa}Af{n}Sf{tu}Df{d}If{i},Qf{x̱ʼa}Af{n}Sf{tu}Ff{s}If{i},Qf{x̱ʼa}Af{n}Sf{tu}Df{d}Ef{a},Qf{x̱ʼa}Af{n}Sf{too}df{Ff{s}},Qf{x̱ʼa}Af{n}Sf{tu}Ff{s}Ef{a},Qf{x̱ʼa}Af{n}Sf{tu}If{w}Ef{a},Qf{x̱ʼa}Af{n}Sf{too},
Qf{ji}‘hand’,Af{n},Sf{tu},Qf{ji}Af{n}Sf{tu},Qf{ji}Af{n}Sf{tu}Df{d}Ff{z}If{i},Qf{ji}Af{n}Sf{tu}Df{d}If{i},Qf{ji}Af{n}Sf{tu}Ff{s}If{i},Qf{ji}Af{n}Sf{tu}Df{d}Ef{a},Qf{ji}Af{n}Sf{too}df{Ff{s}},Qf{ji}Af{n}Sf{tu}Ff{s}Ef{a},Qf{ji}Af{n}Sf{tu}If{w}Ef{a},Qf{ji}Af{n}Sf{too},
Qf{tu}‘inside’,Af{n},Sf{tu},Qf{tu}Af{n}Sf{tu},Qf{tu}Af{n}Sf{tu}Df{d}Ff{z}If{i},Qf{tu}Af{n}Sf{tu}Df{d}If{i},Qf{tu}Af{n}Sf{tu}Ff{s}If{i},Qf{tu}Af{n}Sf{tu}Df{d}Ef{a},Qf{tu}Af{n}Sf{too}df{Ff{s}},Qf{tu}Af{n}Sf{tu}Ff{s}Ef{a},Qf{tu}Af{n}Sf{tu}If{w}Ef{a},Qf{tu}Af{n}Sf{too},


—,Af{n},Sf{i},Af{n}Sf{i},Af{n}Sf{i}Df{d}Ff{z}If{i},Af{n}Sf{i}Df{d}If{i},Af{n}Sf{i}Ff{s}If{i},Af{n}Sf{i}Df{d}Ef{a},Af{n}Sf{ee}df{Ff{s}},Af{n}Sf{i}Ff{s}Ef{a},Af{n}Sf{i}If{y}Ef{a},Af{n}Sf{ee},
Qf{a}expletive,Af{n},Sf{i},Qf{a}Af{n}Sf{i},Qf{a}Af{n}Sf{i}Df{d}Ff{z}If{i},Qf{a}Af{n}Sf{i}Df{d}If{i},Qf{a}Af{n}Sf{i}Ff{s}If{i},Qf{a}Af{n}Sf{i}Df{d}Ef{a},Qf{a}Af{n}Sf{ee}df{Ff{s}},Qf{a}Af{n}Sf{i}Ff{s}Ef{a},Qf{a}Af{n}Sf{i}If{y}Ef{a},Qf{a}Af{n}Sf{ee},
Qf{ka}qualifier,Af{n},Sf{i},Qf{ka}Af{n}Sf{i},Qf{ka}Af{n}Sf{i}Df{d}Ff{z}If{i},Qf{ka}Af{n}Sf{i}Df{d}If{i},Qf{ka}Af{n}Sf{i}Ff{s}If{i},Qf{ka}Af{n}Sf{i}Df{d}Ef{a},Qf{ka}Af{n}Sf{ee}df{Ff{s}},Qf{ka}Af{n}Sf{i}Ff{s}Ef{a},Qf{ka}Af{n}Sf{i}If{y}Ef{a},Qf{ka}Af{n}Sf{ee},
Qf{x̱ʼe}‘mouth’,Af{n},Sf{i},Qf{x̱ʼe}Af{n}Sf{i},Qf{x̱ʼa}Af{n}Sf{i}Df{d}Ff{z}If{i},Qf{x̱ʼa}Af{n}Sf{i}Df{d}If{i},Qf{x̱ʼa}Af{n}Sf{i}Ff{s}If{i},Qf{x̱ʼa}Af{n}Sf{i}Df{d}Ef{a},Qf{x̱ʼa}Af{n}Sf{ee}df{Ff{s}},Qf{x̱ʼa}Af{n}Sf{i}Ff{s}Ef{a},Qf{x̱ʼa}Af{n}Sf{i}If{y}Ef{a},Qf{x̱ʼa}Af{n}Sf{ee},
Qf{ji}‘hand’,Af{n},Sf{i},Qf{ji}Af{n}Sf{i},Qf{ji}Af{n}Sf{i}Df{d}Ff{z}If{i},Qf{ji}Af{n}Sf{i}Df{d}If{i},Qf{ji}Af{n}Sf{i}Ff{s}If{i},Qf{ji}Af{n}Sf{i}Df{d}Ef{a},Qf{ji}Af{n}Sf{ee}df{Ff{s}},Qf{ji}Af{n}Sf{i}Ff{s}Ef{a},Qf{ji}Af{n}Sf{i}If{y}Ef{a},Qf{ji}Af{n}Sf{ee},
Qf{tu}‘inside’,Af{n},Sf{i},Qf{tu}Af{n}Sf{i},Qf{tu}Af{n}Sf{i}Df{d}Ff{z}If{i},Qf{tu}Af{n}Sf{i}Df{d}If{i},Qf{tu}Af{n}Sf{i}Ff{s}If{i},Qf{tu}Af{n}Sf{i}Df{d}Ef{a},Qf{tu}Af{n}Sf{ee}df{Ff{s}},Qf{tu}Af{n}Sf{i}Ff{s}Ef{a},Qf{tu}Af{n}Sf{i}If{y}Ef{a},Qf{tu}Af{n}Sf{ee},


—,Af{n},Sf{yi},Af{n}Sf{yi},Af{n}Ef{a}Sf{y}Df{d}Ff{z}If{i},Af{n}Ef{a}Sf{y}Df{d}If{i},Af{n}Ef{a}Sf{y}Ff{s}If{i},Af{n}Ef{a}Sf{y}Df{d}Ef{a},Af{n}Ef{a}Sf{yi}df{Ff{s}},Af{n}Ef{a}Sf{y}Ff{s}Ef{a},Af{n}Ef{a}Sf{yee}If{y},Af{n}Ef{a}Sf{y},
Qf{a}expletive,Af{n},Sf{yi},Qf{a}Af{n}Sf{yi},Qf{a}Af{n}Ef{a}Sf{y}Df{d}Ff{z}If{i},Qf{a}Af{n}Ef{a}Sf{y}Df{d}If{i},Qf{a}Af{n}Ef{a}Sf{y}Ff{s}If{i},Qf{a}Af{n}Ef{a}Sf{y}Df{d}Ef{a},Qf{a}Af{n}Ef{a}Sf{yi}df{Ff{s}},Qf{a}Af{n}Ef{a}Sf{y}Ff{s}Ef{a},Qf{a}Af{n}Ef{a}Sf{yee}If{y},Qf{a}Af{n}Ef{a}Sf{y},
Qf{ka}qualifier,Af{n},Sf{yi},Qf{ka}Af{n}Sf{yi},Qf{ka}Af{n}Ef{a}Sf{y}Df{d}Ff{z}If{i},Qf{ka}Af{n}Ef{a}Sf{y}Df{d}If{i},Qf{ka}Af{n}Ef{a}Sf{y}Ff{s}If{i},Qf{ka}Af{n}Ef{a}Sf{y}Df{d}Ef{a},Qf{ka}Af{n}Ef{a}Sf{yi}df{Ff{s}},Qf{ka}Af{n}Ef{a}Sf{y}Ff{s}Ef{a},Qf{ka}Af{n}Ef{a}Sf{yee}If{y},Qf{ka}Af{n}Ef{a}Sf{y},
Qf{x̱ʼe}‘mouth’,Af{n},Sf{yi},Qf{x̱ʼe}Af{n}Sf{yi},Qf{x̱ʼa}Af{n}Ef{a}Sf{y}Df{d}Ff{z}If{i},Qf{x̱ʼa}Af{n}Ef{a}Sf{y}Df{d}If{i},Qf{x̱ʼa}Af{n}Ef{a}Sf{y}Ff{s}If{i},Qf{x̱ʼa}Af{n}Ef{a}Sf{y}Df{d}Ef{a},Qf{x̱ʼa}Af{n}Ef{a}Sf{yi}df{Ff{s}},Qf{x̱ʼa}Af{n}Ef{a}Sf{y}Ff{s}Ef{a},Qf{x̱ʼa}Af{n}Ef{a}Sf{yee}If{y},Qf{x̱ʼa}Af{n}Ef{a}Sf{y},
Qf{ji}‘hand’,Af{n},Sf{yi},Qf{ji}Af{n}Sf{yi},Qf{ji}Af{n}Ef{a}Sf{y}Df{d}Ff{z}If{i},Qf{ji}Af{n}Ef{a}Sf{y}Df{d}If{i},Qf{ji}Af{n}Ef{a}Sf{y}Ff{s}If{i},Qf{ji}Af{n}Ef{a}Sf{y}Df{d}Ef{a},Qf{ji}Af{n}Ef{a}Sf{yi}df{Ff{s}},Qf{ji}Af{n}Ef{a}Sf{y}Ff{s}Ef{a},Qf{ji}Af{n}Ef{a}Sf{yee}If{y},Qf{ji}Af{n}Ef{a}Sf{y},
Qf{tu}‘inside’,Af{n},Sf{yi},Qf{tu}Af{n}Sf{yi},Qf{tu}Af{n}Ef{a}Sf{y}Df{d}Ff{z}If{i},Qf{tu}Af{n}Ef{a}Sf{y}Df{d}If{i},Qf{tu}Af{n}Ef{a}Sf{y}Ff{s}If{i},Qf{tu}Af{n}Ef{a}Sf{y}Df{d}Ef{a},Qf{tu}Af{n}Ef{a}Sf{yi}df{Ff{s}},Qf{tu}Af{n}Ef{a}Sf{y}Ff{s}Ef{a},Qf{tu}Af{n}Ef{a}Sf{yee}If{y},Qf{tu}Af{n}Ef{a}Sf{y},


—,Af{n},Sf{du},Af{n}Sf{du},Af{n}Ef{a}Sf{du}Df{d}Ff{z}If{i},⁎,⁎,⁎,Af{n}Ef{a}Sf{du}df{Ff{s}},⁎,Af{n}Ef{a}Sf{du}If{w}Ef{a},Af{n}Ef{a}Sf{du},
Qf{a}expletive,Af{n},Sf{du},Qf{a}Af{n}Sf{du},Qf{a}Af{n}Sf{du}Df{d}Ff{z}If{i},⁎,⁎,⁎,Qf{a}Af{n}Sf{du}df{Ff{s}},⁎,Qf{a}Af{n}Sf{du}If{w}Ef{a},Qf{a}Af{n}Sf{du},
Qf{ka}qualifier,Af{n},Sf{du},Qf{ka}Af{n}Sf{du},Qf{ka}Af{n}Sf{du}Df{d}Ff{z}If{i},⁎,⁎,⁎,Qf{ka}Af{n}Sf{du}df{Ff{s}},⁎,Qf{ka}Af{n}Sf{du}If{w}Ef{a},Qf{ka}Af{n}Sf{du},
Qf{x̱ʼe}‘mouth’,Af{n},Sf{du},Qf{x̱ʼe}Af{n}Sf{du},Qf{x̱ʼa}Af{n}Sf{du}Df{d}Ff{z}If{i},⁎,⁎,⁎,Qf{x̱ʼa}Af{n}Sf{du}df{Ff{s}},⁎,Qf{x̱ʼa}Af{n}Sf{du}If{w}Ef{a},Qf{x̱ʼa}Af{n}Sf{du},
Qf{ji}‘hand’,Af{n},Sf{du},Qf{ji}Af{n}Sf{du},Qf{ji}Af{n}Sf{du}Df{d}Ff{z}If{i},⁎,⁎,⁎,Qf{ji}Af{n}Sf{du}df{Ff{s}},⁎,Qf{ji}Af{n}Sf{du}If{w}Ef{a},Qf{ji}Af{n}Sf{du},
Qf{tu}‘inside’,Af{n},Sf{du},Qf{tu}Af{n}Sf{du},Qf{tu}Af{n}Sf{du}Df{d}Ff{z}If{i},⁎,⁎,⁎,Qf{tu}Af{n}Sf{du}df{Ff{s}},⁎,Qf{tu}Af{n}Sf{du}If{w}Ef{a},Qf{tu}Af{n}Sf{du},


—,Rf{u}Af{n},—,Rf{u}Af{n},Rf{u}Af{n}Df{d}Ff{z}If{i},Rf{u}Af{n}Df{d}If{i},Rf{u}Af{n}Ff{s}If{i},Rf{u}Af{n}Df{d}Ef{a},Rf{u}Af{n}Ef{a}df{Ff{s}},Rf{u}Af{n}Ef{a}Ff{s},Rf{u}Af{n}Ef{a}If{a},Rf{u}Af{n}Ef{a},
Qf{a}arg./expl.,Rf{u}Af{n},—,Qf{a}Rf{u}Af{n},Qf{o}Rf{o}Af{n}Df{d}Ff{z}If{i},Qf{o}Rf{o}Af{n}Df{d}If{i},Qf{o}Rf{o}Af{n}Ff{s}If{i},Qf{o}Rf{o}Af{n}Df{d}Ef{a},Qf{o}Rf{o}Af{n}Ef{a}df{Ff{s}},Qf{o}Rf{o}Af{n}Ef{a}Ff{s},Qf{o}Rf{o}Af{n}Ef{a}If{a},Qf{o}Rf{o}Af{n}Ef{a},
Qf{ka}qualifier,Rf{u}Af{n},—,Qf{ka}Rf{u}Af{n},Qf{ko}Rf{o}Af{n}Df{d}Ff{z}If{i},Qf{ko}Rf{o}Af{n}Df{d}If{i},Qf{ko}Rf{o}Af{n}Ff{s}If{i},Qf{ko}Rf{o}Af{n}Df{d}Ef{a},Qf{ko}Rf{o}Af{n}Ef{a}df{Ff{s}},Qf{ko}Rf{o}Af{n}Ef{a}Ff{s},Qf{ko}Rf{o}Af{n}Ef{a}If{a},Qf{ko}Rf{o}Af{n}Ef{a},
Qf{x̱ʼe}‘mouth’,Rf{u}Af{n},—,Qf{x̱ʼe}Rf{u}Af{n},Qf{x̱ʼe}Rf{i}Af{n}Df{d}Ff{z}If{i},Qf{x̱ʼe}Rf{i}Af{n}Df{d}If{i},Qf{x̱ʼe}Rf{i}Af{n}Ff{s}If{i},Qf{x̱ʼe}Rf{i}Af{n}Df{d}Ef{a},Qf{x̱ʼe}Rf{i}Af{n}Ef{a}df{Ff{s}},Qf{x̱ʼe}Rf{i}Af{n}Ef{a}Ff{s},Qf{x̱ʼe}Rf{i}Af{n}Ef{a}If{a},Qf{x̱ʼe}Rf{i}Af{n}Ef{a},
Qf{ji}‘hand’,Rf{u}Af{n},—,Qf{ji}Rf{u}Af{n},Qf{je}Rf{e}Af{n}Df{d}Ff{z}If{i},Qf{je}Rf{e}Af{n}Df{d}If{i},Qf{je}Rf{e}Af{n}Ff{s}If{i},Qf{je}Rf{e}Af{n}Df{d}Ef{a},Qf{je}Rf{e}Af{n}Ef{a}df{Ff{s}},Qf{je}Rf{e}Af{n}Ef{a}Ff{s},Qf{je}Rf{e}Af{n}Ef{a}If{a},Qf{je}Rf{e}Af{n}Ef{a},
Qf{tu}‘inside’,Rf{u}Af{n},—,Qf{tu}Rf{u}Af{n},Qf{to}Rf{o}Af{n}Df{d}Ff{z}If{i},Qf{to}Rf{o}Af{n}Df{d}If{i},Qf{to}Rf{o}Af{n}Ff{s}If{i},Qf{to}Rf{o}Af{n}Df{d}Ef{a},Qf{to}Rf{o}Af{n}Ef{a}df{Ff{s}},Qf{to}Rf{o}Af{n}Ef{a}Ff{s},Qf{to}Rf{o}Af{n}Ef{a}If{a},Qf{to}Rf{o}Af{n}Ef{a},


—,Rf{u}Af{n},Sf{x̱},Rf{u}Af{n}Sf{x̱},Rf{u}Af{n}Ef{a}Sf{x̱}Df{d}Ff{z}If{i},Rf{u}Af{n}Ef{a}Sf{x̱}Df{d}If{i},Rf{u}Af{n}Ef{a}Sf{x̱}Ff{s}If{i},Rf{u}Af{n}Ef{a}Sf{x̱}Df{d}Ef{a},Rf{u}Af{n}Sf{x̱}Ef{a}df{Ff{s}},Rf{u}Af{n}Ef{a}Sf{x̱}Ff{s}Ef{a},Rf{u}Af{n}Sf{x̱}Ef{a}If{a},Rf{u}Af{n}Sf{x̱}Ef{a},
,,,,Af{n}Ef{a}Sf{x̱}Rf{w}Df{d}Ff{z}If{i},Af{n}Ef{a}Sf{x̱}Rf{w}Df{d}If{i},Af{n}Ef{a}Sf{x̱}Rf{w}Ff{s}If{i},Af{n}Ef{a}Sf{x̱}Rf{w}Df{d}Ef{a},Af{n}Ef{a}Sf{x̱}Rf{w}Ef{a}df{Ff{s}},Af{n}Ef{a}Sf{x̱}Rf{w}Ff{s}Ef{a},Af{n}Ef{a}Sf{x̱}Rf{w}Ef{a}If{a},Af{n}Ef{a}Sf{x̱}Rf{w}Ef{a},
Qf{a}expletive,Rf{u}Af{n},Sf{x̱},Qf{a}Rf{u}Af{n}Sf{x̱},Qf{o}Rf{o}Af{n}Ef{a}Sf{x̱}Df{d}Ff{z}If{i},Qf{o}Rf{o}Af{n}Ef{a}Sf{x̱}Df{d}If{i},Qf{o}Rf{o}Af{n}Ef{a}Sf{x̱}Ff{s}If{i},Qf{o}Rf{o}Af{n}Ef{a}Sf{x̱}Df{d}Ef{a},Qf{o}Rf{o}Af{n}Sf{x̱}Ef{a}df{Ff{s}},Qf{o}Rf{o}Af{n}Ef{a}Sf{x̱}Ff{s}Ef{a},Qf{o}Rf{o}Af{n}Sf{x̱}Ef{a}If{a},Qf{o}Rf{o}Af{n}Sf{x̱}Ef{a},
Qf{ka}qualifier,Rf{u}Af{n},Sf{x̱},Qf{ka}Rf{u}Af{n}Sf{x̱},Qf{ko}Rf{o}Af{n}Ef{a}Sf{x̱}Df{d}Ff{z}If{i},Qf{ko}Rf{o}Af{n}Ef{a}Sf{x̱}Df{d}If{i},Qf{ko}Rf{o}Af{n}Ef{a}Sf{x̱}Ff{s}If{i},Qf{ko}Rf{o}Af{n}Ef{a}Sf{x̱}Df{d}Ef{a},Qf{ko}Rf{o}Af{n}Sf{x̱}Ef{a}df{Ff{s}},Qf{ko}Rf{o}Af{n}Ef{a}Sf{x̱}Ff{s}Ef{a},Qf{ko}Rf{o}Af{n}Sf{x̱}Ef{a}If{a},Qf{ko}Rf{o}Af{n}Sf{x̱}Ef{a},
Qf{x̱ʼe}‘mouth’,Rf{u}Af{n},Sf{x̱},Qf{x̱ʼe}Rf{u}Af{n}Sf{x̱},Qf{x̱ʼe}Rf{i}Af{n}Ef{a}Sf{x̱}Df{d}Ff{z}If{i},Qf{x̱ʼe}Rf{i}Af{n}Ef{a}Sf{x̱}Df{d}If{i},Qf{x̱ʼe}Rf{i}Af{n}Ef{a}Sf{x̱}Ff{s}If{i},Qf{x̱ʼe}Rf{i}Af{n}Ef{a}Sf{x̱}Df{d}Ef{a},Qf{x̱ʼe}Rf{i}Af{n}Sf{x̱}Ef{a}df{Ff{s}},Qf{x̱ʼe}Rf{i}Af{n}Ef{a}Sf{x̱}Ff{s}Ef{a},Qf{x̱ʼe}Rf{i}Af{n}Sf{x̱}Ef{a}If{a},Qf{x̱ʼe}Rf{i}Af{n}Sf{x̱}Ef{a},
Qf{ji}‘hand’,Rf{u}Af{n},Sf{x̱},Qf{ji}Rf{u}Af{n}Sf{x̱},Qf{je}Rf{e}Af{n}Ef{a}Sf{x̱}Df{d}Ff{z}If{i},Qf{je}Rf{e}Af{n}Ef{a}Sf{x̱}Df{d}If{i},Qf{je}Rf{e}Af{n}Ef{a}Sf{x̱}Ff{s}If{i},Qf{je}Rf{e}Af{n}Ef{a}Sf{x̱}Df{d}Ef{a},Qf{je}Rf{e}Af{n}Sf{x̱}Ef{a}df{Ff{s}},Qf{je}Rf{e}Af{n}Ef{a}Sf{x̱}Ff{s}Ef{a},Qf{je}Rf{e}Af{n}Sf{x̱}Ef{a}If{a},Qf{je}Rf{e}Af{n}Sf{x̱}Ef{a},
Qf{tu}‘inside’,Rf{u}Af{n},Sf{x̱},Qf{tu}Rf{u}Af{n}Sf{x̱},Qf{to}Rf{o}Af{n}Ef{a}Sf{x̱}Df{d}Ff{z}If{i},Qf{to}Rf{o}Af{n}Ef{a}Sf{x̱}Df{d}If{i},Qf{to}Rf{o}Af{n}Ef{a}Sf{x̱}Ff{s}If{i},Qf{to}Rf{o}Af{n}Ef{a}Sf{x̱}Df{d}Ef{a},Qf{to}Rf{o}Af{n}Sf{x̱}Ef{a}df{Ff{s}},Qf{to}Rf{o}Af{n}Ef{a}Sf{x̱}Ff{s}Ef{a},Qf{to}Rf{o}Af{n}Sf{x̱}Ef{a}If{a},Qf{to}Rf{o}Af{n}Sf{x̱}Ef{a},


—,Rf{u}Af{n},Sf{tu},Rf{u}Af{n}Sf{tu},Af{n}Ef{a}Sf{tu}Df{d}Ff{z}If{i},Af{n}Ef{a}Sf{tu}Df{d}If{i},Af{n}Ef{a}Sf{tu}Ff{s}If{i},Af{n}Ef{a}Sf{tu}Df{d}Ef{a},Af{n}Ef{a}Sf{too}df{Ff{s}},Af{n}Ef{a}Sf{tu}Ff{s}Ef{a},Af{n}Ef{a}Sf{tu}If{w}Ef{a},Af{n}Ef{a}Sf{too},
Qf{a}expletive,Rf{u}Af{n},Sf{tu},Qf{a}Rf{u}Af{n}Sf{tu},Qf{a}Af{n}Sf{tu}Df{d}Ff{z}If{i},Qf{a}Af{n}Sf{tu}Df{d}If{i},Qf{a}Af{n}Sf{tu}Ff{s}If{i},Qf{a}Af{n}Sf{tu}Df{d}Ef{a},Qf{a}Af{n}Sf{too}df{Ff{s}},Qf{a}Af{n}Sf{tu}Ff{s}Ef{a},Qf{a}Af{n}Sf{tu}If{w}Ef{a},Qf{a}Af{n}Sf{too},
